pair_idx	answer_text	answer_text_idx	question_text	question_text_idx	asker	answerer	asked_tbl	date	govt	is_pmq	is_topical	len_followups	official_name	major_name	minor_name	num_interjections	party_asker	is_incumbent_asker	is_oppn_asker	party_answerer	is_incumbent_answerer	is_oppn_answerer
1995-05-24.10.0	"My hon Friend mentioned just one of the major employers in Perth and Kinross. He was right


to imply that the people of Perth and Kinross have to decide clearly what they believe to be best for the future, not only for Perth and Kinross but for Scotland. There is no doubt that the proposals for a tax-raising Parliament and for an independent Scotland would severely jeopardise prospects not just for indigenous industry but for inward investment in both Scotland generally and Perth and Kinross in particular."	1995-05-24a.894.12	Does my hon Friend agree that the most important employer in Perth is General Accident? Has that company not made it clear that a tax regime resulting from a tax-raising Scottish Assembly or the higher taxes of an independent Scotland would cause it to reconsider its employment policy in Perth?	1995-05-24a.894.11	person/22674	person/22653	True	1995-05-24	major	False	False	0	Scotland	Scotland	Unemployment, Perth And Kinross	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.10.1	The hon Lady is in her usual negative mode. I had rather hoped that she might talk about some significant good news. For example, Monax Glass, the manufacturer of engineering and scientific glassware in Perth, announced an investment of £250,000 last month, creating 40 jobs in Perth. Indeed, Perth Fresh Meats Ltd., which I visited last week and which is part of the Beck Food group, announced that it was to create more than 110 new jobs in Perth. The hon Lady is in her usual negative mode. If she were to talk Scotland and Perth and Kinross up, she might do a little better for Scotland.	1995-05-24a.895.1	There is no one more accident prone in Perth and Kinross than the Tory candidate. Has the Minister taken the trouble to read the House of Commons research paper that tells him that in April 1990 there were 2,143 claimants in Perth and Kinross and by April 1994 the number had risen to 2,647? A whole year later there is no change for the better. Does he realise that that is an increase of 24 per cent. and that today 11 people chase every job advertised in Perth town centre? Is that not why the Tories are in meltdown in Perth and Kinross?	1995-05-24a.895.0	person/10215	person/22653	False	1995-05-24	major	False	False	0	Scotland	Scotland	Unemployment, Perth And Kinross	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.10.2	My hon Friend is exactly right. The policies on the minimum wage and other employment characteristics, which are supported by all Opposition parties, would be severely detrimental to Scottish business and the Scottish economy as a whole.	1995-05-24a.895.3	Does my hon Friend agree that training for jobseekers is just as important in Perth and Kinross as it is in other parts of Scotland? Will my hon Friend consider just what the minimum wage on offer from the Opposition would do to the Government's training programmes?	1995-05-24a.895.2	person/17477	person/22653	False	1995-05-24	major	False	False	0	Scotland	Scotland	Unemployment, Perth And Kinross	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.0	"The fares guarantee will apply to the whole of the United Kingdom. As to the Government opting out, on the contrary, we are privatising the rail network because we believe that there is need for improvement which can be provided only by the private sector. The past

few years have not demonstrated that the public sector has the capacity to deliver the quality of rail service that this country needs."	1995-05-24a.895.8	Is the Secretary of State aware that people in Scotland fear that the Government are opting out of the transport network in privatising British Rail? Will the subsidies and the guarantees of fares being kept down in the south of England be the same for the whole of Scotland?	1995-05-24a.895.7	person/10114	person/18050	True	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.1	My hon Friend is absolutely right. One of the encouraging features of the rising prosperity in this country is the increasing use of various air routes around the United Kingdom. That is reflected in massive new investment at Glasgow and Edinburgh airports of £30 million and £100 million respectively.	1995-05-24a.896.1	When my right hon Friend next meets the TUC, will he point out the great advantages that are being brought about by air liberalisation and allowing competition to take place between British Midland and British Airways, to the benefit of all passengers in Scotland who use those routes?	1995-05-24a.896.0	person/10397	person/18050	False	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.2	Surely the hon Gentleman knows by now that internal discussions between Ministers are not made public. He will wish to address his point to my right hon Friend the Secretary of State for Transport.	1995-05-24a.896.3	In discharging responsibilities with regard to the Scottish transport network, the Secretary of State will know that under section 5 of the Railways Act 1993 the Secretary of State for Transport can give directions to the franchising director, Mr. Salmon, including a direction that Mr. Salmon must submit to the Department of Transport the criteria that he will apply when he puts loss-making services into the passenger service obligation. Has the Secretary of State been involved in discussing those criteria? If so, when will that happen and what are the criteria?	1995-05-24a.896.2	person/10618	person/18050	False	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.3	As the hon Gentleman rightly says, those are matters for Strathclyde passenger transport executive to negotiate with ScotRail. If he wants to send me any further details, however, I shall see whether there is any way in which I can help him.	1995-05-24a.896.5	The Secretary of State will be aware that the rail services provided in the Strathclyde regional council area, part-funded by that council, are a key part of Scotland's transport network. But is he aware that the Argyll line services to Cambuslang, Rutherglen and Halfway have been effectively closed over the past few months because of flooding of the line? Despite the efforts of Strathclyde region to get together with ScotRail to try to come up with alternatives to that closed service, ScotRail does not seem to be moving. If the Secretary of State is really concerned about Scotland's rail network, will he ensure that ScotRail co-operates with Strathclyde regional council to re-establish that rail service?	1995-05-24a.896.4	person/10376	person/18050	False	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.4	"The hon Gentleman will understand why I share his close interest in such matters. I am glad to be able to tell him that a major new investment at Stranraer


was announced only this week. It comes on top of the various commitments, on both road and rail, to upgrade the transport network in that important part of Scotland."	1995-05-24a.896.7	In discussions with the Scottish TUC and others, has the Secretary of State examined the impact on the transport network in Scotland of upgrading the Stranraer, Larne and Belfast facilities? Will he undertake to have a discussion with the Secretary of State for Transport? He cannot tell us publicly what he has discussed, but could he not use his influence to upgrade facilities at Stranraer?	1995-05-24a.896.6	person/10553	person/18050	False	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.11.5	We are sweeping away the remnants of the socialist ideology and dogma that led to so many public utilities being brought into the public sector, thereby denying them the resources and investment that they needed to stay efficient and modern. Now we are giving them the opportunity to break free from that constraint, just as we have done with telephones, the airlines, gas and electricity and so many other industries. Where they relied before on Government subsidies of £50 million a week, they are now profitable, successful, more efficient and generating revenue to the Exchequer of around £50 million a week, I have no doubt that railway privatisation will lead to massive improvements for the people of this country.	1995-05-24a.897.1	Would the Secretary of State give a warm welcome to the right hon Member for Stirling (Mr. Forsyth), who is lurking suspiciously at the end of the Government Front Bench? While he is doing so, could he bring to mind the prophetic words of his late colleague, Mr. Robert Adley, who described railway privatisation as the poll tax on wheels? Does he not realise that privatising the railways in Scotland will be as wasteful, costly and electorally devastating as the poll tax was to turn out to be? Is it not time that the Secretary of State put Scotland before Tory ideology and, perhaps, put the people of Scotland and their interests before his career plans in the Cabinet?	1995-05-24a.897.0	person/10504	person/18050	False	1995-05-24	major	False	False	0	Scotland	Scotland	Transport Network	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.12.0	"I welcome the fact that Lothian health board and the relevant NHS trusts are looking carefully within Lothian at all elderly, long-stay admissions to hospitals and, where appropriate, arranging for suitable placements in the community. Clearly, however, elderly people who need long-stay NHS care will receive it. Guidance has been issued on the subject and, if an element of patients' needs cannot be readily met, quite simply they should not and will not be discharged. We are to consult shortly on Scottish provisions on the NHS role in continuing care and on

provision for appeals against a clinician's assessment for continuing NHS in-patient care, because, on occasions, some of the disputes relate to decisions made by clinicians. I shall bear in mind the hon Gentleman's points, as will my right hon and learned Friend the Minister of State."	1995-05-24a.897.6	Does the Under-Secretary realise that there is fear and dismay in Lothian because the number of long-stay beds for the elderly is to be more than halved by the end of the century, with the prospect of eight beds in 10 disappearing by 2005? Does he accept that the main result will be not more care in the community but more elderly people paying for nursing home care? Having paid once through tax and national insurance contributions, why should many elderly people have to pay yet again, some having to sell their homes to do so?	1995-05-24a.897.5	person/10102	person/17208	True	1995-05-24	major	False	False	0	Scotland	Scotland	Elderly Care Beds	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.12.1	Some of the matters that the hon Gentleman raises should be addressed to the Department of Social Security, but we regard it as extremely important that sufficient resources are made available. There has been enhanced mainstream funding of £158 million this year from the transfer of former DSS funds. Some £14 million has been transferred under the mental illness specific grant scheme, and £50 million has been transferred from the health boards to the local authorities. We anticipate that the transfer could be about some £200 million early in the next decade. We cannot state the exact sum at this stage because much of what happens will depend on the judgment of clinicians.	1995-05-24a.898.1	In the consultation that the hon Gentleman has just announced, will he take into account the concern that is felt by many people who occupy NHS continuing care beds, who face the prospect of being transferred into the social work care in the community package and who, in the course of so doing, have not only their needs assessed but their means tested? Will he give a categorical assurance that Scottish health boards will have enough finance to ensure that transitional protection elements are in place, so that there are no costs to existing patients in continuing care in the NHS? During the consultations, will he undertake a review to ensure that benefit thresholds are relaxed so that people's inheritances do not in future have to pay for their continuing care?	1995-05-24a.898.0	person/10345	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Elderly Care Beds	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.12.2	My hon Friend is right. Greater Glasgow health board received a general allocation for revenue expenditure this year of £585.66 million which, together with efficiency savings, gives an increase of 3.76 per cent. over the year before. I am delighted that such progress has been made in my hon Friend's constituency.	1995-05-24a.898.3	My hon Friend will be aware that in my constituency Greater Glasgow health board has increased the number of continuing care beds compared with its original plans. Does that not show that health boards are responding in real terms to the consultation and constructive points made by communities?	1995-05-24a.898.2	person/22601	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Elderly Care Beds	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.12.3	"The private finance initiative is certainly not about privatising the health service. It involves sharing the risk with the private sector, giving incentives for better performance and providing services as well as capital to support the NHS. The whole


purpose of the scheme is to make public sector funds go much further by bringing in private sector funds to make it certain that high standards will be implemented."	1995-05-24a.898.5	Will the Minister try to understand that the quality of those NHS continuing care beds that do survive depends entirely on the people who staff those beds—the doctors, nurses, radiologists, ancillary workers and other NHS workers? Will he try to understand above all that those dedicated people will not be bought and sold like cattle in a marketplace? We need a guarantee from the Minister that no NHS job will be put up for sale to the private sector in open competition in Stonehaven or anywhere else in Scotland. It is simple: either he rules out or he rules in privatising the people who are the NHS in Scotland. Which is it to be?	1995-05-24a.898.4	person/10375	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Elderly Care Beds	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.12.4	It is the best service for the people who are being served—the patients. The interests of those at the sharp end of the system must be constantly kept in mind.	1995-05-24a.899.1	What about the people?	1995-05-24a.899.0	<UNKNOWN>	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Elderly Care Beds	0				<UNKNOWN>	False	False
1995-05-24.13.0	I can reassure the hon Gentleman that that has been done. The Minister of State has asked the chief executive to review the level of cover in that area and to identify any measures that can be taken to improve the response times, particularly in circumstances of exceptional demand. The targets for Paisley and Greenock are for an ambulance to arrive within eight minutes for 50 per cent. of emergency calls and within 18 minutes for 95 per cent. of calls. In 1994–95, the Greenock station consistently met those targets, but a review is being undertaken, as the hon Gentleman has requested.	1995-05-24a.899.6	Despite the unhelpful and dimwitted remarks made by the chief executive in a letter to a colleague, I seek neither to rubbish the ambulance service nor to cause more distress to the family of a constituent who was severely injured in a recent traffic accident and had to wait 30 minutes for an ambulance. I have every respect for ambulance crews, and I do not agree that there is a problem with the local management and control of the service. Will the Minister initiate an investigation into the management and control of the service in Renfrewshire?	1995-05-24a.899.5	person/10230	person/17208	True	1995-05-24	major	False	False	0	Scotland	Scotland	Ambulance Service	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.14.0	I thank my hon Friend for his opening flattery. Matters relating to south of the border are for my right hon and learned Friend the Home Secretary.	1995-05-24a.900.3	How wise that answer was. May I ask my hon Friend to give an unequivocal assurance that he has no intention of closing garden centres on Easter Sunday? Is he aware of how disastrous that has been in mid-Staffordshire not only for garden centers—	1995-05-24a.900.0	person/10193	person/22653	True	1995-05-24	major	False	False	0	Scotland	Scotland	Sunday Trading (Garden Centres)	1	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.15.0	I think that I know what my hon Friend is talking about. I accept that local enterprise companies in the Scottish Enterprise area have probably set a greater premium on commercial confidentiality than the Scottish tourist board before them or local enterprise companies in the highlands and islands. He might be interested to know that, while the Scottish Affairs Select Committee has made some recommendations in its report, which Ministers are considering, local enterprise companies in the Scottish Enterprise area are now advising applicants that certain details of financial assistance to individual projects may be made public in the future. I hope that that is a helpful answer to my hon Friend.	1995-05-24a.900.8	I thank my hon Friend for that very unhelpful reply. Is he aware that one of the most important things that this House does is to vote Supply, and that the cornerstone of our unwritten constitution is a Member's right to ask questions and have them answered? It may therefore come as a surprise to him to know that I have been unable to get the information required. If it requires legislation, will he consider it so that hon Members can get answers, as they are entitled to expect?	1995-05-24a.900.7	person/22605	person/22653	True	1995-05-24	major	False	False	0	Scotland	Scotland	Tourism	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.15.1	That is an ingenious way of getting the question in. The hon Gentleman can use the consultation period on the passenger service requirement to put his points forward.	1995-05-24a.900.10	Will the Minister undertake to explain the methodology that he and his colleagues, particularly the Secretary of State, have so misleadingly employed with respect to the passenger subsidy for Scottish rail services? Many people believe that the figures that have been produced for sleepers, for example, are entirely unreliable and are designed to deceive the Scottish public about the cost of those vital services.	1995-05-24a.900.9	person/10396	person/22653	False	1995-05-24	major	False	False	0	Scotland	Scotland	Tourism	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.16.0	I am not. This year, some £900 million will be invested in housing. It is one of the top priorities for all district authorities in Scotland, which have strategic responsibility. We have given a considerable amount of grant to voluntary organisations, concentrating on prevention rather than cure, and have allocated £29 million for special schemes to assist with homelessness. In addition, we recently issued a consultation paper on a subject in which the hon Gentleman is interested—anti-social tenants. He is welcome to make observations during the consultation period.	1995-05-24a.901.3	Does the Minister accept that current levels of homelessness are unacceptable in any civilised society? Will he admit that housing associations alone cannot cope, and will he explain why he is starving local authorities of the resources required to solve that problem?	1995-05-24a.901.2	person/10628	person/17208	True	1995-05-24	major	False	False	0	Scotland	Scotland	Homelessness	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.16.1	The hon Gentleman forgets that the most recent Labour Government cut capital expenditure on housing to the bone. As I mentioned, about £900 million will be provided this year in housing investment. We anticipate that, some time during the year, the 300,000th house will be built since 1979, which is a considerable achievement, much of it by the private sector but some by the public sector.	1995-05-24a.901.5	Is it not true that, under the present Government, both public and private sector housing starts have been crucified? When will the Minister stop the policy of taking away with one hand what he allows with the other to local authorities for public expenditure on housing? Is it not an indictment of the Government's economic policy and their crucifying of the building industry and of their lack of moral imperatives in the way in which they treat the homeless? If he had attended to both economic policy and moral imperatives, would not the Minister and his party stand a chance—just a chance—of avoiding the humiliation that confronts them at the Perth and Kinross by-election?	1995-05-24a.901.4	person/10501	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Homelessness	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.17.0	Any proposal for closure arising from the acute and maternity reviews will require the consent of the Secretary of State. Before the Secretary of State were to give approval for any such proposal, he would have to be satisfied that an equally good, if not better, system of care was put in place. However, I will certainly ensure that the Minister of State is made aware of the hon Gentleman's opinions.	1995-05-24a.902.1	Does the Minister accept the fact that the east end of Glasgow has some of the worst health statistics in Scotland and in the United Kingdom? Will he therefore deplore the proposals to close Belvidere hospital in Parkhead, which cares for elderly people in my constituency—or is he happy for it to be sold off or privatised à la Stonehaven? Just when will he start putting patient care before profit?	1995-05-24a.902.0	person/10417	person/17208	True	1995-05-24	major	False	False	0	Scotland	Scotland	Hospital Beds	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.17.1	The hon Gentleman must appreciate that there will be consultation. I wish to make it quite clear that, since trusts have been established, waiting times have shortened, more people are receiving treatment and there has been increased investment in improving hospitals. However, as I explained earlier, the purpose of the private finance initiative is to ensure that public sector funds go very much further, with higher standards for the patients.	1995-05-24a.902.3	Does the Minister recall that it is but a few years since he was trumpeting the virtues of the national health service trust system? Is he aware that he has now contradicted himself by choosing private tendering for the replacement of Stonehaven hospital? Is he aware that, last night, there was a well-attended meeting in Stonehaven, organised by the Stonehaven and district community council, which voted by an overwhelming margin—by more than 2:1—against privatisation? Will he take heed of that, and abandon that dangerous heresy?	1995-05-24a.902.2	<UNKNOWN>	person/17208	False	1995-05-24	major	False	False	0	Scotland	Scotland	Hospital Beds	0				<UNKNOWN>	False	False
1995-05-24.18.0	"No. Approaching £70 million is made available this year for capital investment in schools and school buildings. When we have the annual spending round this autumn, we shall take a hard look at the issue—not just in the hon Gentleman's constituency,


of which I am aware, but in many other parts of Scotland. We shall consider with great care the condition of school buildings throughout the length and breadth of Scotland."	1995-05-24a.902.8	Is the Minister aware that investment in education is crucial to the economic future of the highlands? Is he aware that a recent report into a school in my constituency, Bayble school, by Her Majesty's inspectorate said that it was dangerous, smelly and suffering from chronic disrepair? Is that not the case throughout the highlands, and is that not a telling indictment of 15 years of chronic underinvestment and neglect by Tory Governments?	1995-05-24a.902.7	person/10382	person/17208	True	1995-05-24	major	False	False	0	Scotland	Scotland	Highlands And Islands	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1995-05-24.19.0	Obviously, no one likes to see jobs go. Unfortunately, Rolls-Royce has had to face the conditions that are prevalent in the aerospace industry. The hon Gentleman is perfectly well aware of the much larger job losses that are suffered elsewhere within that industry. The Government believe in ensuring that the right economic conditions are in place to guarantee continuing drops in unemployment, continuing increases in inward investment and the best possible employment prospects for the people of Scotland in the future.	1995-05-24a.904.0	"Is it not crucial for the Scottish economy to maintain and develop research and development and skilled jobs at the forefront of technology? In the light of that, what does the Minister have to say to those

Rolls-Royce workers who are today in London to protest against not only the loss of 600 skilled jobs but the transfer of technology out of Scotland and possibly out of Britain? Is it not a damning indictment of the Government's inactivity and uninterest that they have stood idly by while those jobs and that potential have disappeared from Scotland?"	1995-05-24a.903.3	person/10501	person/22653	True	1995-05-24	major	False	False	0	Scotland	Scotland	Scottish Economy	0	<UNKNOWN>	False	False	<UNKNOWN>	False	False
1998-04-20.0.0	I am grateful to my hon Friend for her comments on the review. There has been a positive response on both sides of the Atlantic. I am aware of my hon Friend's involvement with the Chester film society, which celebrates its 25th year in 1998. I know that the society uses 16 mm film. I shall be discussing with the British Film Institute a strategy for the use of modern methods of cinema technology, which I hope will include the interests of film societies.	1998-04-20a.461.10	I congratulate my right hon Friend on an excellent report, which I hope all right hon and hon Members will read. I am sure that my right hon Friend shares my concern about the increasing difficulty that a number of film societies have in obtaining prints of new releases, especially when they are restricted to being able to show films on 16 mm equipment. I am sure also that my right hon Friend agrees with me that we do not want to force the closure of all our town and city-centre film venues, thereby forcing everyone to get into his or her car to go out of town. Does my right hon Friend have any plans—can anything be done—to keep film societies afloat?	1998-04-20a.461.9	person/10522	person/10116	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Film Industry	0	labour	True	False	labour	True	False
1998-04-20.0.1	First, it does not help when the hon Gentleman gets his facts considerably wrong. Secondly, it does not help when he talks down Britain when people abroad are investing in British films. We want to encourage them to do so. The previous Government left not one penny to the Labour Government to save the London Film Commission. In spite of that, my right hon and hon Friends produced £100,000. Working with others, we saved the commission. It is delighted, as the hon Gentleman should be.	1998-04-20a.462.0	"Is the Minister aware that it is becoming harder and harder since 1 May to attract international film makers to this country because of the strength of the pound? Given that, why is it that the London Film

Commission, which was set up with the help of the previous Government and which has helped to attract millions of pounds of film investment into the capital, has received a grant insufficient even to guarantee its future until the end of the year?"	1998-04-20a.461.11	person/10632	person/10116	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Film Industry	0	conservative	False	True	labour	True	False
1998-04-20.1.0	No. The trial balloon was floated by the media, not by the Treasury. The hon Gentleman, having been parliamentary private secretary to the right hon Member for South-West Surrey (Mrs. Bottomley), the previous Secretary of State, will know the difficulties surrounding the concession scheme. It is probably full of anomalies and imperfections. Our Department receives more correspondence about this matter than almost any other. It is genuinely a difficult matter. To extend the existing concession scheme to all pensioner households would cost, at latest figures, £471 million. That is a considerable sum, which we shall have to examine carefully when we come to the review.	1998-04-20a.462.5	I thank the Minister for his answer, but the House will be aware that, before the recent Budget, there was much floating of a trial balloon by the Government in relation to suggestions that there would be free television licences for all pensioners. Will the Minister confirm that the trial balloon was shot down because the Treasury simply refused to sanction the proposal?	1998-04-20a.462.4	person/10264	person/10198	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Television Licence Concessions	0	conservative	False	True	labour	True	False
1998-04-20.1.1	"I am grateful to my hon Friend for reminding hon Members of his 1987 Bill. He will recall


that those who voted against it included the right hon Member for South-West Surrey (Mrs. Bottomley) and the right hon Member for Horsham (Mr. Maude)—their opposition says it all."	1998-04-20a.462.7	Is my hon Friend aware that on 16 January 1987 my private Member's Bill was voted down by 21 votes? Tory Cabinet Ministers were chauffeured from across the road to the House to vote down a Bill that would have given tremendous help to many pensioners. Does he agree that concessionary television licences should be introduced when it is possible to do so, because, as he says, so many elderly people want and need them? Such licences would be fair and a form of justice, and I shall continue to press for them to be introduced as early as possible.	1998-04-20a.462.6	person/10645	person/10198	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Television Licence Concessions	0	labour	True	False	labour	True	False
1998-04-20.2.0	On the general point, the hon Gentleman and others can debate those matters when the National Lottery Bill is discussed. With regard to Southport pier, he led a delegation, which I was delighted to meet, and its members spoke fluently for their cause. To help the hon Gentleman and his constituents, I should say that this is a matter for the heritage lottery fund, which expects to receive a revised application; it would be in their interests to submit it as soon as possible.	1998-04-20a.463.4	I thank the Minister for our recent meeting, which was helpful. The Secretary of State said in the lottery debate that his criterion would be that lottery funding would go to people rather than to buildings. I agree, but piers do not come into the category of buildings or into any other category: they are one of their own. Southport pier attracts 144,000 people each year, but it is in need of repair, and we need lottery funding. Will the Minister put piers in a different category when heritage funding is considered?	1998-04-20a.463.3	person/10196	person/10116	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Piers (Lottery Funding)	0	liberal-democrat	False	False	labour	True	False
1998-04-20.2.1	I thank my hon Friend for his remarks; the people of Brighton and many others are grateful for the funding. The major difference between Brighton west pier, which is of grade I status as my hon Friend says, and Southport pier is that, until now, Southport pier, alas, has been grade II.	1998-04-20a.463.6	The constituents of my neighbour, my hon Friend the Member for Brighton, Pavilion (Mr. Lepper), who is not in the Chamber, are grateful for the £11 million investment in the Brighton west pier trust, which will generate about £30 million investment in the area. Is not such partnership funding the way to secure the future of piers such as the Brighton west pier, which is the only grade I listed pier in the country?	1998-04-20a.463.5	person/10093	person/10116	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Piers (Lottery Funding)	0	labour	True	False	labour	True	False
1998-04-20.3.0	I entirely agree, and I am delighted that the hon Gentleman is obviously getting some early midsummer night's dreaming in with his Rude Mechanicals. Of course he is right. It is a well made point because it is the community arts, and particularly the non-professional arts, that contribute so much to cultural life and do not receive enough consideration either in the House or in the media.	1998-04-20a.464.1	I thank the Minister for that answer. Does he agree that many genuinely community-based groups in every aspect of the arts—for example, the Rude Mechanicals theatre group in my constituency—are benefiting or should benefit from funding through the Arts Council or through lottery funding every bit as much as high-profile organisations such as Covent Garden?	1998-04-20a.464.0	person/10624	person/10198	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Arts	0	conservative	False	True	labour	True	False
1998-04-20.3.1	My hon Friend makes a very good point. It is underlined by, for example, last year's report of the associated board of the Royal Schools of Music, which shows a worrying trend and a decline in the number of people learning and teaching music. My right hon Friend the Secretary of State and I are examining the matter with considerable urgency, and hope to make a substantial announcement later in the summer, with some new initiatives to kick-start the teaching of music in schools and for young people. The new initiatives that we are providing in the National Lottery Bill may help us to do that.	1998-04-20a.464.3	Will my hon Friend consider carefully the question of music in the sense both of music making and providing music? In the north-west, we have a vigorous tradition of excellent music, but, sadly, it looks as though some music teaching is to be abandoned in the education service, which is very worrying. It will deprive us of a whole sector of important cultural activity.	1998-04-20a.464.2	person/10181	person/10198	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Arts	0	labour	True	False	labour	True	False
1998-04-20.3.2	No. We have no such plans, although, as part of our departmental spending review, we are examining the whole way in which our Department allocates its expenditure. On the right hon Lady's first point, she must not continue to make a point that she knows is not correct. As a result of the national lottery, £10 billion comes to cultural life and the good causes. That money is still coming, and it is going to do good throughout the country. She should recognise and welcome that.	1998-04-20a.464.5	In view of the pressure on the arts budget, particularly now that the Chancellor of the Exchequer has helped himself to so much lottery funding, does the hon Gentleman have any plans to ensure that some of the major national London arts groups are funded directly by his Department rather than through the Arts Council? Does he intend that the Royal Opera house or English National Opera will be a direct client of his Department, as the museums are, and will no longer be, as I say, the Arts Council's responsibility, which would clear its desk, so that it could help the arts outside London more evenly?	1998-04-20a.464.4	person/10058	person/10198	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Arts	0	conservative	False	True	labour	True	False
1998-04-20.4.0	Yes. Both those issues, which my hon Friend has rightly raised—the development of educational initiatives in museums and galleries and the ability of people with physical impairment to gain physical access to museums and galleries—would fall specifically within the province of the heritage lottery new fund. Dudley museum will, I am sure, be interested in putting in an application for consideration.	1998-04-20a.465.4	I thank my right hon Friend for that answer, and congratulate him on the moneys that have been made available. I raise two issues for the longer term. The first concerns education packs. As a matter of policy, Dudley museum does not charge, but it does have to charge for education packs, even though teachers can freely reproduce them. The other issue concerns, I am sure, other museums—physical access. Many of the museums are in older buildings. Physical access is difficult for older people and disabled people. For example, in Dudley museum recently, we had an exhibition on the first world war. Many older people had great difficulty getting in. Will my right hon Friend take those two points into account in the long term?	1998-04-20a.465.3	person/10140	person/10547	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Museums And Galleries (Dudley)	0	labour	True	False	labour	True	False
1998-04-20.5.0	As far as I am aware, the Prime Minister has had one 30-second reference to the matter in a conversation with the Italian Prime Minister, and on no other occasion has he intervened.	1998-04-20a.465.9	On how many occasions in the past year has the Prime Minister personally intervened in such matters?	1998-04-20a.465.8	person/10615	person/10547	True	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Media Mergers	0	conservative	False	True	labour	True	False
1998-04-20.5.1	My hon Friend raises an extremely important point. The regional character and flavour of programme making, especially in the ITV network, has been one of the great strengths of independent television over the years. Sadly, it was put in some danger by the changes introduced by the previous Government, who seemed completely uninterested in quality and interested only in the price tag when they changed the franchising system. We have made it very clear to the Independent Television Commission that we regard it as one of its prime duties to uphold the regional character and the regional sourcing of programmes when it considers matters relating to ITV.	1998-04-20a.466.0	"Is my right hon Friend aware that many of us who live in the regions

are more concerned about what happened to cross-border television and independent regional television services under the previous Government, when many of us lost our independent regional broadcasting? Is it not about time that we reminded the viewing public of that? Will the Labour Government make sure that there are independent news services and local community services when companies such as Granada Television, which took over Yorkshire Television, become part of a much greater sector?"	1998-04-20a.465.10	person/10534	person/10547	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Media Mergers	0	labourco-operative	False	False	labour	True	False
1998-04-20.5.2	The rules are very clearly laid down in legislation passed by the Conservative Government.	1998-04-20a.466.2	How predominant does an international multi-media group have to become before it triggers concern and intervention by this Government?	1998-04-20a.466.1	person/10473	person/10547	False	1998-04-20	blair	False	False	0	Culture, Media And Sport	Culture, Media And Sport	Media Mergers	0	conservative	False	True	labour	True	False
